"x","y","t","cluster","cluster1","cluster2","cluster3","cluster4","cluster5","cluster6","cluster7"
0.983490470796824,-0.574779282324016,0,1,1,0,0,0,0,0,0
0.430267055518925,-0.469152466394007,0,2,1,1,0,0,0,0,0
0.00887962197884917,-1.872125396505,0,5,1,1,1,1,1,0,0
-0.127904656343162,0.0857811477035284,0,6,1,1,1,1,1,1,0
0.897650501225144,-1.51568835880607,0,1,1,0,0,0,0,0,0
-0.759637024719268,1.5407367059961,0,1,1,0,0,0,0,0,0
-0.849709646776319,-1.70141480397433,0,5,1,1,1,1,1,0,0
0.778042985592037,1.13691178709269,0,6,1,1,1,1,1,1,0
-0.151095809880644,1.41652921028435,0,6,1,1,1,1,1,1,0
-0.915278642438352,-1.85128731746227,0,1,1,0,0,0,0,0,0
0.29488428728655,-0.899425962008536,0,1,1,0,0,0,0,0,0
-0.0627616751007736,0.568279796279967,0,6,1,1,1,1,1,1,0
0.235852246638387,1.14031343813986,0,7,1,1,1,1,1,1,1
-0.458369134925306,-0.399749152362347,0,6,1,1,1,1,1,1,0
-0.685409426689148,1.74120931886137,0,1,1,0,0,0,0,0,0
-0.771491459570825,-0.437932116910815,0,6,1,1,1,1,1,1,0
0.0153657263144851,-0.304162771441042,0,6,1,1,1,1,1,1,0
0.0960645750164986,-0.854313195683062,0,1,1,0,0,0,0,0,0
-0.718707621097565,0.446993634104729,0,6,1,1,1,1,1,1,0
-0.66046189982444,0.235250954516232,0,6,1,1,1,1,1,1,0
0.523970646318048,-1.84013145975769,0,1,1,0,0,0,0,0,0
0.0547898812219501,0.981127787381411,0,6,1,1,1,1,1,1,0
0.721978715155274,-1.17405031714588,0,1,1,0,0,0,0,0,0
0.34710997575894,0.625983860343695,0,5,1,1,1,1,1,0,0
-0.973917940631509,0.089658685028553,0,6,1,1,1,1,1,1,0
0.38639780273661,0.533746339380741,0,4,1,1,1,1,0,0,0
0.78342746431008,0.470252535305917,0,4,1,1,1,1,0,0,0
0.26370035065338,-0.8604178102687,0,1,1,0,0,0,0,0,0
-0.785410690121353,-1.10477111022919,0,5,1,1,1,1,1,0,0
0.842130407691002,0.156077421270311,0,2,1,1,0,0,0,0,0
0.350724762305617,1.98548790905625,0,1,1,0,0,0,0,0,0
-0.702812574803829,-0.684333852492273,0,6,1,1,1,1,1,1,0
0.490683684591204,-0.706655646674335,0,1,1,0,0,0,0,0,0
0.885197723750025,-1.85870592854917,0,1,1,0,0,0,0,0,0
-0.158433248754591,0.10244741011411,0,6,1,1,1,1,1,1,0
-0.404553843662143,0.387227660045028,0,6,1,1,1,1,1,1,0
-0.481146659702063,0.968346636742353,0,2,1,1,0,0,0,0,0
-0.554237366188318,1.81134851835668,0,1,1,0,0,0,0,0,0
